gene_id,GSM1228184_AMC_2.1,GSM1228185_AMC_3.1,GSM1228186_AMC_5.1,GSM1228187_AMC_6.1,GSM1228188_AMC_7.1,GSM1228189_AMC_8.1,GSM1228190_AMC_9.1,GSM1228191_AMC_10.1,GSM1228192_AMC_12.1,GSM1228193_AMC_13.1,GSM1228194_AMC_17.1,GSM1228195_AMC_18.1,GSM1228196_AMC_19.1,GSM1228197_AMC_20.1,GSM1228198_AMC_21.1,GSM1228199_AMC_22.1,GSM1228200_AMC_23.1,GSM1228201_AMC_24.1,GSM1228202_AMC_2.2,GSM1228203_AMC_3.2,GSM1228204_AMC_5.2,GSM1228205_AMC_6.2,GSM1228206_AMC_7.2,GSM1228207_AMC_8.2,GSM1228208_AMC_9.2,GSM1228209_AMC_10.2,GSM1228210_AMC_12.2,GSM1228211_AMC_13.2,GSM1228212_AMC_17.2,GSM1228213_AMC_18.2,GSM1228214_AMC_19.2,GSM1228215_AMC_20.2,GSM1228216_AMC_21.2,GSM1228217_AMC_22.2,GSM1228218_AMC_23.2,GSM1228219_AMC_24.2,GSM1228220_AMC_2.3,GSM1228221_AMC_3.3,GSM1228222_AMC_5.3,GSM1228223_AMC_6.3,GSM1228224_AMC_7.3,GSM1228225_AMC_8.3,GSM1228226_AMC_9.3,GSM1228227_AMC_10.3,GSM1228228_AMC_12.3,GSM1228229_AMC_13.3,GSM1228230_AMC_17.3,GSM1228231_AMC_18.3,GSM1228232_AMC_19.3,GSM1228233_AMC_20.3,GSM1228234_AMC_21.3,GSM1228235_AMC_22.3,GSM1228236_AMC_23.3,GSM1228237_AMC_24.3
F2RL3,0.483044,0.536651,1.30383,2.21835,0.522335,0.356381,2.15331,1.08785,2.03284,1.00077,0.654849,1.24818,0.575562,1.06034,1.43075,1.64276,1.23809,1.19568,0.553288,0.443043,0.955871,1.02908,0.670624,0.696099,0.632618,0.638629,1.42699,1.179,0.428582,1.21386,1.06273,1.29347,0.736764,0.917293,1.26727,1.05064,0.451016,0.631691,1.03759,0.445461,0.51228,0.538249,0.963364,0.310412,0.149325,1.76599,0.271629,0.501098,0.207241,1.29899,0.477521,0.108402,1.69656,1.51788
LOC100499405,0.261559,0.35981,0.236741,0.230079,0.175182,0.178226,1.43503,0.313365,0.763203,0.319027,0.302348,0.124129,0.5122,0.136997,0.269582,0.653325,0.476245,0.140403,0.45856,0.359669,0.409542,0.419682,0.43021,0.270943,0.256671,0.503225,0.685841,0.22559,0.30531,0.224857,0.200956,0.378919,0.360015,0.438035,0.364803,0.306275,0.967567,0.481674,0.243844,0.427397,0.803147,0.494944,0.188269,4.14511,0.401747,0.21103,0.580514,0.298704,0.432717,0.524102,0.736874,0.0740596,0.730177,0.273359
FRYL,15.2934,8.30024,14.1313,4.25484,11.6057,23.9837,4.61727,8.52691,3.81028,10.6572,8.88025,2.79314,23.1431,9.11131,8.38029,11.5199,11.2478,18.465,17.4822,17.4438,13.9909,14.5284,16.7083,15.3832,14.9222,15.9892,13.7878,15.5685,4.88493,7.9516,17.3629,16.8248,14.9714,13.7952,18.0092,10.5515,9.2696,20.5431,4.62453,5.37533,6.50563,10.8256,5.50847,2.83997,8.89506,3.41346,6.99712,6.16194,9.44093,9.09621,3.92987,8.94642,4.67185,8.97173
DEFB1,1.23197,9.0277,33.3342,1.79491,58.5701,13.9535,0.186748,7.00579,4.35607,42.0514,22.9715,5.89797,33.0795,4.02823,7.17467,0.479544,11.1069,75.8141,17.9402,89.4205,38.748,19.746,88.3029,33.7104,10.4335,22.5167,26.4602,80.4742,9.5257,64.3594,21.2414,78.191,44.7778,49.1077,31.5311,37.7164,30.432,66.8716,36.4704,10.7242,53.1127,11.3935,5.7353,270.953,22.7834,22.0364,27.1669,34.9444,95.3379,18.5911,38.1288,0.285275,31.1827,83.4855
LOC100132111,0.428938,0.673373,0.0635336,0.172369,0.189864,0.686342,0.402976,0.619512,0.952478,0.101204,0.595796,0.360287,0.309244,0.451568,0.690092,0.351513,0.469386,0.619349,0.553907,0.474601,0.207948,0.254168,0.358501,0.340274,0.618957,0.552686,0.429605,0.3467,0.0974638,0.235332,0.592052,0.372174,0.566495,0.94976,0.632598,0.353016,0.971296,0.401267,0.449125,0.555173,1.11103,0.67458,0.54225,3.89621,0.775135,0.111238,0.357508,0.537515,0.751216,1.03165,1.00653,0.175232,1.01365,1.00441
MIR4325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR18,0.244085,0.302104,0.592414,0.534524,0.386768,0.759647,0.653749,0.930348,0.0971582,0.387755,0.389055,0.122601,1.00037,0.858341,0.166358,0.514915,0.423289,1.14031,1.15816,1.28095,1.03034,1.2225,2.36519,1.74579,1.87301,0.787461,1.43188,1.15963,0.273331,1.21306,1.06297,1.63357,1.10183,2.72875,1.11975,0.362684,0.475816,1.25444,0.263082,0.611412,1.61963,0.184444,0.296368,1.01928,0.225772,0.0952241,0.567999,0.156165,0.892137,1.21458,0.439084,0.0985571,0.360846,0.354519
CDH2,0.308048,0.360318,0.553339,0.230295,0.064546,0.239785,2.64112,0.379509,1.40125,0.521448,0.756854,2.11944,0.353898,1.21483,0.331054,0.44895,0.6653,0.214355,0.258445,0.226473,0.469714,0.352033,0.313237,0.223331,0.282117,0.232292,0.303821,0.257027,5.2777,0.178868,0.466807,0.210322,0.160909,0.199326,0.34035,0.578376,9.51857,0.223346,5.18263,3.32775,8.92241,3.60673,4.87999,38.8045,3.00107,3.12604,2.88623,2.5018,1.86268,4.50692,12.0881,0.393317,7.29519,7.10692
KLRF1,0.0287552,0.0,0.19504,0.0796728,0.0763756,0.227553,0.525569,0.28924,0.0,0.220684,0.348152,0.0,0.133625,0.213356,0.0,0.163853,0.287654,0.0,0.241275,0.0868489,0.239747,0.238156,0.260715,0.181955,0.413559,0.283964,0.515526,0.659655,0.178128,0.370805,0.24644,0.405583,0.0541828,0.906135,0.0885212,0.0495671,0.418508,0.454914,0.111115,0.400395,0.730696,0.170308,0.0313788,1.87921,0.339897,0.313579,0.0543822,0.0499674,0.614708,0.273225,0.500742,0.0571818,0.0979489,0.241031
CTBP1,39.9751,31.1661,38.1973,31.9206,50.0821,47.9574,44.9465,42.585,47.8572,46.978,48.6146,43.8451,38.1994,60.7936,53.2089,53.702,44.12,25.0703,40.1597,40.4012,41.2616,39.0796,41.8251,47.5374,43.15,46.0541,49.6279,53.5939,55.2374,49.952,46.5622,46.3912,44.6786,42.956,51.5779,54.0596,34.7279,40.8336,28.9571,27.6245,46.7064,67.4862,45.1676,45.7571,38.5052,43.6004,47.5388,37.2129,35.422,47.2168,29.4262,94.1732,43.3269,33.1226
OR2L13,0.0,0.0,0.0328063,0.0,0.0,0.0,0.0326546,0.0,0.0302114,0.031523,0.0438321,0.0942093,0.0,0.0,0.0,0.0,0.0,0.0329859,0.0,0.0,0.0209844,0.0,0.0,0.0,0.0773381,0.059521,0.0958285,0.0,0.223837,0.028503,0.0892444,0.0,0.0,0.0,0.0276359,0.0304609,0.0244664,0.0,0.0,0.0,0.0,0.0,0.0,0.129099,0.0,0.0359658,0.0,0.0,0.0,0.0324585,0.0,0.0,0.0,0.0
GSK3A,22.1432,20.7226,19.7401,23.2886,26.9831,20.3697,19.2271,22.4109,22.0307,21.8015,21.5531,27.4759,16.6327,22.8556,12.4274,22.8305,23.4173,19.967,18.1229,21.0154,20.2572,18.6546,20.3334,20.853,21.4676,19.01,20.4386,22.2329,21.8019,28.3412,18.6589,20.6324,20.5458,18.4855,21.3753,23.1035,19.2016,21.0646,31.5045,17.9687,17.9154,28.1454,16.079,14.8366,16.9703,23.338,19.2951,26.1214,15.1226,19.1281,16.5084,27.7166,20.3193,19.546
PRR23A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0351768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC6A16,0.0614583,0.0385318,0.17954,0.0,0.0252419,0.078952,0.23608,0.0833628,0.0456272,0.016357,0.131907,0.0168637,0.0231407,0.0301875,0.0305159,0.0,0.039944,0.0669239,0.107047,0.0917391,0.104785,0.16079,0.128872,0.0935336,0.0515305,0.119329,0.207804,0.0765496,0.46954,0.0583105,0.0840275,0.21429,0.129274,0.0800015,0.0963409,0.097121,0.426193,0.0825518,0.105921,0.173991,0.251314,0.14053,0.179697,2.10431,0.108736,0.0180183,0.0978554,0.107969,0.0299224,0.236461,0.932644,0.0,0.242674,0.286357
SLC6A20,6.53989,17.8954,0.188484,6.90286,11.3274,0.0585109,0.0172734,1.06392,1.81907,0.567596,1.78633,0.801785,0.131432,9.84612,0.322697,0.368403,0.394484,2.33404,0.122477,0.20399,0.243304,0.0968855,0.298852,0.217546,0.0731134,0.077508,0.12004,0.619881,0.0699901,0.802027,0.0845178,0.0521984,0.0667308,0.0916355,0.53528,0.065417,4.61046,0.145711,0.586355,1.3482,2.19007,0.155455,0.328049,0.0872624,2.73211,1.31909,14.1061,1.88374,0.821503,0.554394,4.56641,0.549685,0.320087,1.25712
KRTDAP,0.0,0.126792,0.0,0.0,0.0,0.0,0.0,0.23448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132407,0.0,0.0,0.0,0.0,0.191236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNJ,7.27226,5.27327,2.51713,6.88172,3.91661,2.35395,2.25087,3.24853,3.6522,2.09802,2.39115,2.72265,3.79601,4.64068,2.21087,5.26463,5.05932,3.80715,2.77253,2.70158,2.46442,3.33675,1.57786,2.17559,2.94689,2.43903,2.53876,2.30452,1.72761,1.98305,2.9084,2.96803,2.28606,1.8289,2.52083,2.59769,5.17301,2.75459,4.13503,4.20552,3.34648,9.00592,3.61279,1.43326,4.63079,2.75159,4.0305,2.47347,2.16178,4.61306,2.70978,5.63762,4.79784,3.07935
TNFAIP2,6.0043,2.8083,16.5771,8.57318,7.27485,5.13361,20.6931,7.94006,6.5506,6.64073,7.10567,9.13013,5.30788,5.56022,5.05042,11.4049,8.43391,9.7196,8.42689,6.99898,16.4649,9.98209,9.96914,10.9525,11.0835,9.51341,10.9443,9.08083,8.72595,11.7505,10.3894,9.37279,8.17606,12.1113,6.64439,7.81372,15.542,4.82056,17.3758,5.316,21.4883,6.97031,16.8524,32.6133,4.24174,4.94685,6.1846,7.22569,9.63026,16.2457,8.30864,3.74161,24.2279,13.2246
SFI1,2.98402,2.90254,3.02838,2.98676,3.6609,4.17577,2.89339,3.05939,3.38167,5.18926,3.51507,4.1573,2.9629,4.45562,3.03715,4.31234,2.92816,3.5781,3.5719,3.74991,3.38841,3.36456,4.70614,4.42262,3.83095,3.43604,3.92455,4.85937,3.91984,4.45512,3.60009,3.81092,3.78612,4.87702,3.8098,4.2703,2.6604,3.44554,2.19712,3.05569,3.07867,4.3108,2.61536,2.15669,3.50694,4.20753,4.97158,2.70514,4.1249,3.2634,1.83875,3.60303,2.44744,3.66423
C22orf34,0.142969,0.206782,0.244006,0.18558,0.0471725,0.183771,1.04324,0.0963596,0.345055,0.423777,0.756586,0.218919,0.0470643,0.39455,0.270979,0.31323,0.19241,0.330317,0.273488,0.169067,0.273284,0.0243271,0.124842,0.229623,0.251664,0.0684686,0.241256,0.272532,0.379112,0.317847,0.10137,0.524644,0.208565,0.0912798,0.220433,0.465283,0.276935,0.173341,0.213667,0.175644,0.176427,0.211614,0.368823,0.100296,0.0805306,0.738073,0.330932,0.184739,0.347038,0.737555,0.317609,0.434464,0.363534,0.604312
C6orf211,13.1144,11.528,9.92648,23.6037,13.2655,10.079,7.41356,14.6098,8.72342,11.2585,10.507,11.8697,14.5392,16.4741,12.9142,10.0957,9.65126,10.63,11.2547,10.805,9.75172,10.1184,11.4776,9.93316,11.4335,10.0506,10.2274,11.4632,9.79964,10.383,11.0564,10.8527,12.7344,10.9627,13.5031,13.3445,13.184,12.8465,12.97,21.3731,10.7541,14.2122,10.0263,18.3156,9.74397,14.7383,12.7954,11.1801,6.01773,12.5888,13.4616,13.2543,10.8312,10.21
PMFBP1,1.81323,0.848318,0.278298,1.08972,0.229726,0.54101,0.050286,0.12804,1.14417,0.661082,0.255517,0.394914,0.211976,0.103356,0.79193,3.52722,0.32481,1.04177,0.398822,0.49713,0.246609,0.227175,0.471534,0.380318,0.391278,0.574368,0.261206,0.225785,0.098831,0.239015,0.326877,0.29928,0.220822,0.376248,0.388843,0.598478,0.675437,0.659038,0.140621,4.39174,0.18362,0.850048,0.310194,0.0624263,1.73512,0.898376,0.887553,0.460496,0.437249,0.275902,0.341396,2.52129,0.132975,0.498869
CCDC57,1.28149,1.92454,1.27118,1.52604,1.94175,2.72868,2.67538,1.73809,1.9737,2.17641,1.5342,1.83305,1.38238,2.1863,1.12383,2.01973,1.99719,1.99954,1.57639,1.90478,1.30537,1.9821,1.3616,1.61392,1.68905,2.44247,1.52243,1.51567,2.71522,1.94275,1.80298,1.49356,1.65002,1.31277,1.34692,2.02636,1.8278,1.64922,2.28268,1.32696,1.84825,2.21423,2.42659,2.36485,1.83753,2.29873,2.28652,1.4565,2.06945,2.43517,1.36192,1.20447,3.07141,1.69695
C18orf32,24.0326,16.041,39.8999,14.6557,21.4332,33.8003,23.0908,27.2987,15.934,32.5579,32.4951,18.8549,52.7071,38.7648,13.2779,22.0092,27.529,16.8273,41.6944,47.1143,36.9621,36.6717,39.5541,39.3295,39.0743,35.8909,39.8872,38.3331,31.4187,28.4281,37.2532,39.6961,40.2689,36.9945,44.6567,37.549,20.7384,50.2375,23.5176,14.0332,23.305,22.3857,26.4344,61.1686,15.3566,26.2196,23.4024,16.0269,10.2484,35.1535,17.5051,16.6607,26.3151,24.574
NDST4,0.0,0.0,0.108875,0.0,0.0106178,0.0254936,0.0127523,0.0200891,0.013317,0.0,0.0,0.0,0.011463,0.0,0.0365536,0.0,0.0113434,0.0,0.0180441,0.0247358,0.059217,0.0111167,0.0447978,0.0258069,0.0425066,0.0398441,0.0705776,0.0,0.165202,0.0255251,0.020626,0.0659439,0.0152052,0.0,0.0,0.0,0.0,0.0295213,0.0,0.0346786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM174,0.0161578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192012,0.0,0.0242032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0209444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0298289,0.0,0.0,0.0,0.0,0.0186827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0241281,0.0,0.0,0.0
RBM15,3.40429,5.20518,2.43898,4.38255,2.86591,2.40821,1.36661,2.11676,2.40764,1.82066,2.18089,1.53119,1.73497,4.59464,2.78275,2.66581,2.65846,2.92348,2.08217,2.10634,2.0234,2.43574,2.17831,2.42736,1.90622,1.86393,2.45661,2.52983,1.60165,1.68563,2.97415,2.81392,1.8606,2.27685,2.14977,2.30246,2.58285,2.21618,3.45992,3.50842,2.98746,3.4563,1.99726,2.33813,3.64193,1.67502,3.77126,2.00859,2.02301,4.98881,2.67662,3.63191,2.7551,2.93415
LCE3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4679-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPRY1,9.49358,9.15427,9.52575,12.0825,6.46309,6.1886,32.7814,8.77488,9.99616,7.57662,7.34131,6.58281,7.96744,8.25816,8.86211,11.3871,13.7863,13.7945,10.4705,9.79704,9.76694,9.1388,11.1628,7.24119,7.86985,10.9653,9.26903,11.7747,9.53704,6.47045,10.7562,8.4903,9.245,7.62559,10.9722,7.81756,6.95982,11.8981,8.39318,10.3408,7.87806,12.9397,13.9027,6.20994,5.57831,13.716,8.0469,5.54966,3.76481,6.68711,7.19656,8.94646,8.15196,13.12
CABIN1,5.69345,3.90902,5.07147,6.02637,8.21202,8.40551,8.24383,6.05951,9.20754,8.46182,7.51909,6.09318,5.96536,12.2765,4.40575,13.3821,6.78707,10.201,4.94581,5.60955,5.16624,5.24536,7.96494,7.73827,7.13386,6.96559,6.91093,8.30858,11.8403,7.5241,7.66958,7.50181,6.65036,6.58275,7.31793,8.71469,5.24568,6.17602,5.80724,3.95189,6.18498,11.6996,5.68547,3.72696,6.31181,10.4557,8.73369,4.22731,5.33676,9.32387,3.6262,8.5334,6.33392,6.50973
VENTX,4.72509,0.144268,0.13647,0.341575,0.102317,0.169744,1.59005,0.145323,0.180171,0.54575,0.507731,0.141421,0.0696614,0.279642,0.757766,0.816986,1.3054,0.522333,0.166796,0.074232,0.178787,0.144198,0.0438166,0.123871,0.0445741,0.0654541,0.121389,0.193928,0.469379,0.237454,0.173793,0.161522,0.106737,0.136283,0.0459359,0.0546367,0.609669,0.0980477,0.266427,2.01985,0.431483,0.208893,0.761061,0.0795989,0.158512,0.565065,0.198719,0.104807,0.247801,0.256215,0.642795,0.427888,0.672692,0.524354
TP53TG5,0.0745389,0.0,0.0,0.0,0.0,0.0,0.0768035,0.0,0.0,0.0,0.0,0.0476018,0.0,0.0,0.0,0.0,0.0334839,0.0,0.0,0.0,0.0,0.0,0.0,0.0374195,0.0,0.0,0.0,0.0,0.0642298,0.0,0.0,0.0,0.0,0.0,0.0,0.0450837,0.0,0.11494,0.027685,0.0,0.0,0.0484295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0324323
C16orf92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTBL2,0.011508,0.0,0.0,0.0,0.0,0.0,0.0,0.0880847,0.0184256,0.0203934,0.0,0.0,0.0,0.0,0.0,0.0,0.0159435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141345,0.0,0.110509,0.0,0.0318019,0.0,0.0263728,0.0402049,0.0,0.0449578,0.0,0.0185904,0.0,0.0,0.0,0.0,0.0387331,0.03077
MSH6,8.3347,9.31795,7.96015,16.1902,8.57924,6.83438,8.10977,9.0682,9.74062,6.28291,5.4489,9.37541,5.76387,16.0523,12.0257,15.6403,9.2637,9.00817,6.62693,5.05521,6.76611,6.36202,6.34483,6.50788,5.51145,5.82561,5.67075,4.48617,9.80041,5.9913,7.12666,6.1397,6.10648,6.65431,6.09229,5.93465,10.2914,7.16738,13.4907,17.5257,11.4963,14.7621,7.23621,12.1489,8.12301,11.2847,13.9372,14.454,4.7921,9.16769,10.0106,15.1577,11.7141,6.50656
XGPY2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNKS1BP1,15.0429,12.2069,16.315,12.8981,19.2844,26.2677,29.1798,24.6568,21.4875,26.2773,26.5625,28.2247,18.7626,20.194,13.8508,17.7041,18.4268,19.2806,12.8092,15.383,15.327,15.2825,12.3751,18.0152,16.9327,20.2926,16.0449,18.8613,15.4177,21.6354,19.4755,17.2095,15.9327,13.2519,19.6591,27.3514,14.9062,15.5155,13.914,8.35754,18.2801,21.8909,21.3085,25.2,13.0442,32.0373,17.601,18.3291,15.4319,15.2125,12.5974,15.0379,19.2424,22.1774
BEND3,1.4455,2.49125,1.12094,1.97516,1.0059,1.60557,0.335503,0.868942,1.08411,0.925646,0.930138,1.58772,1.66643,3.10374,0.998042,1.52973,1.69811,2.1649,1.26843,1.32033,0.909349,1.29086,1.06308,1.36397,0.934637,1.30798,1.14373,1.02918,0.566808,1.21006,1.59337,1.0648,1.23558,1.00667,1.22377,1.23025,1.23531,1.71367,1.29504,1.80535,1.02446,1.70476,1.23111,0.543417,1.2225,1.10646,0.977084,1.52477,1.38,2.6737,0.971994,2.20456,1.5187,1.2493
GJB3,3.31257,7.82102,1.12114,9.57498,19.2609,4.27976,0.0504819,23.758,9.65508,4.31108,7.975,7.86102,8.85483,28.2432,5.38529,0.263672,8.02486,15.9458,4.72303,4.62885,1.28607,6.68826,4.14568,1.36933,8.11423,5.8104,1.4984,0.989859,1.79871,7.7485,7.20464,4.463,7.50911,1.73289,6.61423,7.9323,2.64994,4.69171,18.6803,1.25592,11.3939,8.82781,15.7054,3.36705,5.18048,18.1005,5.38369,9.94887,15.333,5.9158,3.89834,2.39734,9.75274,26.4701
DEFA4,0.0,0.0,0.0,0.0,0.0,0.0,0.141263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117112
MIR155HG,0.489066,0.632099,0.814932,1.45206,0.468795,0.317406,0.503897,1.16536,0.40994,0.508583,0.289289,0.724509,1.00056,1.87417,0.641451,1.28613,1.08531,1.23087,0.827416,0.467831,1.36749,1.0979,0.637961,1.04175,0.966003,0.678957,0.818497,0.541485,0.224759,0.759,1.33684,1.07068,0.805125,1.83734,0.904797,1.39593,1.20041,0.433886,1.2553,0.899853,1.88316,0.547791,1.40597,0.692381,0.432713,0.80257,0.555988,0.416781,0.21861,2.10548,0.739852,0.293855,1.36706,0.954755
NCALD,2.45037,0.851318,2.91333,2.36057,2.80261,2.79493,8.56017,2.13849,4.08746,1.73746,4.3818,1.71591,2.06471,1.62691,1.68662,1.78544,2.13596,1.38082,1.80402,2.45812,2.64295,1.5519,2.2317,1.61758,1.26789,1.70802,1.79038,1.23099,12.9513,2.15425,2.24891,1.77788,2.55467,1.62086,2.62088,3.28523,1.96018,2.60572,1.02542,2.98291,2.67251,1.22552,1.86376,5.90028,1.62951,1.64481,1.26289,1.37921,2.66281,3.20977,1.93931,5.61843,1.99139,1.78115
HCRTR1,0.0,0.0,0.0508939,0.0184959,0.0,0.0,0.112674,0.0343711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0290107,0.039284,0.0,0.0,0.0,0.0,0.0425375,0.0,0.0235243,0.0197595,0.0633002,0.0,0.0,0.0784844,0.0442829,0.0,0.0,0.0857208,0.0,0.0199379,0.0,0.0,0.0186081,0.0,0.0,0.0,0.0,0.0168249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0299847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00882218,0.0224996,0.0,0.0,0.0,0.0,0.0,0.0,0.00885674,0.0,0.0301985,0.0,0.0,0.0106312,0.0,0.0,0.0130996,0.0135075,0.0182531,0.0106768,0.0,0.0,0.0242625,0.0221661,0.00933887,0.0,0.0,0.0246907,0.0,0.0,0.0107091,0.0,0.0232518,0.0,0.0222523,0.0,0.00790227,0.00880261
TCF15,0.0441515,0.091603,0.0348519,0.0695716,0.100573,0.03474,1.56607,0.0433073,0.378081,0.247028,0.0949614,0.040242,0.0,0.0270436,0.0,0.272015,0.282411,0.0,0.0,0.0,0.091614,0.0841443,0.0,0.0,0.0,0.106599,0.0587544,0.0,0.632412,0.0651569,0.10338,0.0568852,0.0388288,0.0,0.0802005,0.0,0.118117,0.0,0.0657625,0.0306059,0.113887,0.0412897,0.0,0.339865,0.0,0.0296873,0.0,0.160193,0.0696151,0.0867334,0.0677135,0.0994694,0.0979457,0.0
ARRB1,9.08127,7.49628,7.85409,6.91711,5.51116,6.9025,11.1177,8.27907,8.68803,6.96978,10.0746,6.048,10.3352,8.16114,4.2978,3.94832,5.18904,6.37938,9.80378,10.4843,7.8666,9.68318,13.8208,10.9106,9.68428,9.56133,10.3739,13.32,15.3966,13.1725,11.7551,10.5846,10.2659,12.7316,8.22259,9.13238,7.57573,10.6441,4.40027,8.61792,5.99201,3.67839,4.40726,7.28776,7.83044,5.19887,7.86053,5.6593,6.07632,6.45412,4.20114,2.7886,4.74634,6.81763
MIR766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2CD2,3.72121,3.47336,3.25099,4.69654,5.40909,2.96322,8.1657,4.40741,4.90563,2.91527,3.94583,5.48148,3.54821,3.64956,4.51467,4.71833,3.67278,3.42168,2.91371,3.06503,2.76188,3.45823,2.64761,2.63811,2.91067,2.74191,3.04154,2.3031,5.47767,3.70984,3.22929,3.25271,2.51371,3.26204,2.44583,2.57392,2.62001,2.97309,3.24477,4.27613,4.76849,4.57345,2.96803,3.0301,4.10252,3.8933,5.79756,5.80219,2.21324,3.74439,4.12855,3.53486,3.74563,3.50778
DLEC1,0.0712248,0.22386,0.184888,0.0343642,0.0774828,0.268185,0.143976,0.218523,0.131357,0.329376,0.228251,0.100802,0.281987,0.100432,0.232727,0.0305024,0.134537,0.178632,0.227086,0.208688,0.167374,0.284742,0.199185,0.256353,0.257886,0.40267,0.269592,0.262155,0.0321648,0.13982,0.189178,0.208034,0.198105,0.350497,0.254491,0.242655,0.123294,0.223649,0.124527,0.0353229,0.0985071,0.0503418,0.122365,0.0976969,0.0363062,0.100238,0.17039,0.0446286,0.0877264,0.113105,0.0440591,0.0178533,0.0404368,0.138312
