gene_id,normal_mean,primary_mean,primary_minus_normal
ZRANB2-AS2,0.30564085555555554,0.2769797611111111,-0.028661094444444424
SST,23.13221111111111,3.675498811111111,-19.4567123
GABARAPL1,31.346694444444445,24.054165555555556,-7.292528888888889
LOC100271836,3.0512188888888887,3.109633333333333,0.058414444444444324
ABCG2,8.302151666666667,1.3254165555555555,-6.976735111111111
HOXD11,4.125553333333333,3.1389409444444443,-0.9866123888888891
NRG3,0.05483723888888889,0.0256056,-0.02923163888888889
PSMG4,8.492539444444445,13.69951,5.206970555555555
TBKBP1,1.392051,1.6131699444444445,0.22111894444444458
SF3B5,88.60149444444444,94.04929444444446,5.447800000000015
MX1,8.501865555555554,13.674271111111112,5.172405555555558
OR6B3,0.0,0.0,0.0
C17orf28,12.207840555555556,12.829632222222223,0.6217916666666667
RPS12,1230.6188888888892,1571.7359444444446,341.11705555555545
SLC44A3,26.134774444444442,23.603918333333336,-2.530856111111106
MPST,94.6052111111111,67.38636666666667,-27.21884444444443
CWC25,6.6155727777777775,6.459623333333334,-0.15594944444444359
AQP7P3,0.30459216666666666,0.5137139444444444,0.20912177777777774
TFCP2,11.211790555555556,13.061922777777779,1.8501322222222232
MIR3909,0.0,0.0,0.0
CCDC82,5.727390555555555,6.223951666666667,0.4965611111111121
LOC100506810,0.056186311111111116,0.1706207111111111,0.11443439999999999
ZNFX1,6.383925555555556,7.44767388888889,1.0637483333333337
GRM5,0.0015913144444444445,0.002502477777777778,0.0009111633333333334
MTRNR2L10,0.0,0.0,0.0
LRRK1,6.174295555555556,4.426425555555555,-1.7478700000000007
MIR627,0.0,0.0,0.0
OTOS,0.0,0.0,0.0
SNORD18B,0.0,0.0,0.0
C11orf21,0.8300129444444444,0.4656212777777778,-0.3643916666666666
ATG4A,9.02886,5.987730555555555,-3.0411294444444446
NASP,21.279422222222223,26.09182777777778,4.812405555555557
C11orf71,5.836356666666666,5.019438888888889,-0.8169177777777774
MIR5707,0.0,0.0,0.0
TTTY5,0.0,0.0,0.0
MESP1,4.018643222222222,1.7680421666666666,-2.2506010555555553
TP53BP2,6.158612777777778,6.754084444444445,0.5954716666666666
GPANK1,5.635042222222221,5.380388333333333,-0.25465388888888807
PLAC8L1,0.09511592777777778,0.09228122222222222,-0.002834705555555553
C3orf14,2.3198861111111113,2.753282111111111,0.43339599999999967
PLXNA2,8.97093111111111,6.043495555555555,-2.9274355555555545
PNN,23.18435555555556,28.71263888888889,5.528283333333331
RNFT2,0.1541587222222222,0.31105936666666667,0.15690064444444446
ABCC5,9.026013333333333,8.337639444444443,-0.68837388888889
CLPTM1L,41.83893888888889,41.80030555555555,-0.03863333333333685
MCTS1,2.846032222222222,3.9067155555555555,1.0606833333333334
LOC100129617,0.17877019444444445,0.15907772222222222,-0.01969247222222223
AGTR2,0.0076791444444444445,0.008826555555555556,0.0011474111111111117
TTPAL,1.7943161111111108,2.8770305555555553,1.0827144444444445
LRIF1,3.8586777777777774,4.855683333333334,0.9970055555555568
AMMECR1,2.9296394444444442,4.605854444444445,1.6762150000000005
ALDH3A2,27.22411111111111,18.580020000000005,-8.644091111111106
NEUROD4,0.0,0.0,0.0
PRKAB2,6.006047777777778,5.5597972222222225,-0.4462505555555554
ZNF14,1.5665344444444445,1.6671707777777778,0.10063633333333333
VAX2,0.06589871666666666,0.11784233333333333,0.051943616666666664
SULT1C4,0.3629333888888888,0.3703242222222222,0.007390833333333402
PRKCE,2.213387222222222,1.7145152777777777,-0.49887194444444427
MIR1470,0.0,0.0,0.0
GPX7,2.076644,3.696440388888889,1.619796388888889
FRY,1.2866592777777777,1.222171111111111,-0.06448816666666657
APOA4,0.03242107222222222,0.0106955,-0.021725572222222222
EFCAB6-AS1,0.0,0.0,0.0
CCDC7,0.2908977222222222,0.32974805555555553,0.03885033333333332
NRG2,0.23111797222222222,0.12729592944444443,-0.10382204277777779
ZNF441,1.0997743888888887,0.9697588888888888,-0.13001549999999984
NEDD8-MDP1,0.05235822222222222,0.11671672222222224,0.06435850000000001
TMPRSS3,0.5385943333333333,3.198709111111111,2.660114777777778
JPH1,2.3331607777777776,5.2707505,2.9375897222222225
MIR4451,0.0,0.0,0.0
MIR4717,0.0,0.0,0.0
HSFX2,0.02957761127777778,0.0037138098888888894,-0.025863801388888892
PIP5KL1,0.19545105000000002,0.2444614277777778,0.04901037777777778
ANKS1A,7.536824444444444,8.569277777777778,1.0324533333333337
BTN1A1,0.06002069444444444,0.12561869444444446,0.06559800000000002
AHCYL2,94.30791666666667,35.16484777777778,-59.14306888888889
ARHGEF1,19.859411111111108,20.73249444444444,0.8730833333333337
ASAH1,79.49664444444444,64.43044444444445,-15.066199999999995
CALCA,0.04855309444444445,0.31591915555555555,0.2673660611111111
LINC00254,0.005949333333333333,0.0,-0.005949333333333333
